Date,Location,Age,Gender,Married,Occupation,Total Spend
26/04/2021,Hyderabad,34,Female,No,IT,520
27/04/2021,Bangalore,36,Male,Yes,Doc,330
27/04/2021,Kolkata,32,Female,No,Student,200
27/04/2021,Ahmedabad,27,Female,Yes,Student,130
27/04/2021,Hyderabad,30,Male,Yes,IT,420
27/04/2021,Delhi,27,Male,No,Doc,220
27/04/2021,Hyderabad,37,Female,No,Doc,320
27/04/2021,Delhi,40,Female,Yes,Student,320
28/04/2021,Pune,25,Male,No,IT,410
28/04/2021,Ahmedabad,26,Female,No,Doc,120
28/04/2021,Ahmedabad,39,Female,No,Doc,340
28/04/2021,Hyderabad,31,Male,Yes,IT,170
28/04/2021,Kolkata,42,Female,Yes,Doc,410
28/04/2021,Mumbai,31,Female,No,Doc,330
28/04/2021,Pune,37,Male,Yes,IT,410
29/04/2021,Delhi,25,Female,Yes,Student,310
29/04/2021,Kolkata,32,Male,Yes,Doc,340
29/04/2021,Kolkata,37,Male,Yes,IT,430
29/04/2021,Delhi,38,Female,No,Doc,170
29/04/2021,Mumbai,43,Female,No,Doc,330
29/04/2021,Pune,29,Male,Yes,Student,330
29/04/2021,Chennai,31,Female,Yes,Doc,230
29/04/2021,Ahmedabad,25,Female,No,Student,400
29/04/2021,Bangalore,40,Bigender,Yes,Doc,520
30/04/2021,Kolkata,29,Female,Yes,IT,520
30/04/2021,Pune,40,Male,No,Doc,280
30/04/2021,Bangalore,39,Female,Yes,Doc,470
30/04/2021,Ahmedabad,26,Male,Yes,Doc,190
30/04/2021,Kolkata,40,Male,No,Student,310
30/04/2021,Delhi,43,Male,No,IT,510
30/04/2021,Hyderabad,41,Male,No,Student,240
01/05/2021,Pune,37,Female,Yes,Doc,510
01/05/2021,Chennai,27,Male,No,IT,270
01/05/2021,Kolkata,36,Male,No,IT,370
01/05/2021,Mumbai,33,Male,No,Doc,500
01/05/2021,Pune,42,Female,No,Student,460
01/05/2021,Pune,32,Non-binary,No,IT,420
03/05/2021,Hyderabad,31,Male,No,IT,390
03/05/2021,Chennai,27,Polygender,Yes,Student,360
03/05/2021,Ahmedabad,31,Agender,Yes,IT,280
03/05/2021,Chennai,26,Male,Yes,Doc,470
03/05/2021,Pune,25,Male,Yes,IT,110
04/05/2021,Kolkata,39,Male,No,Student,260
04/05/2021,Chennai,31,Male,No,IT,160
04/05/2021,Kolkata,38,Female,No,Doc,140
04/05/2021,Delhi,39,Female,Yes,Student,530
05/05/2021,Hyderabad,32,Female,No,Doc,440
05/05/2021,Delhi,27,Male,Yes,IT,490
05/05/2021,Ahmedabad,27,Male,No,Doc,300
06/05/2021,Delhi,29,Female,No,Doc,240
06/05/2021,Delhi,41,Female,No,Student,120
06/05/2021,Delhi,29,Male,No,Doc,150
06/05/2021,Bangalore,38,Male,No,Doc,270
07/05/2021,Mumbai,32,Female,Yes,Doc,360
07/05/2021,Delhi,25,Male,Yes,Student,180
07/05/2021,Ahmedabad,43,Male,No,Doc,280
07/05/2021,Chennai,31,Female,No,Student,420
07/05/2021,Hyderabad,27,Male,Yes,Student,160
08/05/2021,Bangalore,32,Female,Yes,Student,370
08/05/2021,Hyderabad,33,Female,Yes,Student,480
08/05/2021,Mumbai,42,Male,No,Student,400
08/05/2021,Ahmedabad,27,Male,No,IT,260
08/05/2021,Pune,34,Female,Yes,Student,390
09/05/2021,Kolkata,41,Male,No,IT,310
09/05/2021,Kolkata,35,Bigender,No,IT,480
09/05/2021,Bangalore,25,Female,No,Student,390
10/05/2021,Ahmedabad,38,Female,No,IT,340
11/05/2021,Chennai,30,Female,No,Doc,330
11/05/2021,Hyderabad,31,Female,Yes,IT,200
11/05/2021,Mumbai,28,Male,Yes,Doc,130
11/05/2021,Mumbai,36,Male,Yes,Doc,490
12/05/2021,Ahmedabad,28,Male,Yes,Doc,460
12/05/2021,Hyderabad,41,Female,Yes,Doc,300
12/05/2021,Pune,25,Female,Yes,IT,250
12/05/2021,Ahmedabad,40,Male,No,IT,220
12/05/2021,Pune,26,Female,No,IT,180
12/05/2021,Ahmedabad,36,Female,No,Student,380
12/05/2021,Chennai,30,Female,Yes,Student,370
12/05/2021,Delhi,37,Genderqueer,No,IT,210
12/05/2021,Pune,29,Genderqueer,No,IT,160
12/05/2021,Bangalore,38,Male,No,IT,440
13/05/2021,Ahmedabad,31,Male,Yes,IT,200
13/05/2021,Mumbai,25,Female,No,Doc,390
13/05/2021,Ahmedabad,43,Genderqueer,No,IT,520
14/05/2021,Ahmedabad,34,Female,Yes,IT,490
14/05/2021,Pune,31,Bigender,No,Student,240
14/05/2021,Hyderabad,31,Female,No,IT,230
14/05/2021,Ahmedabad,38,Male,No,Doc,300
14/05/2021,Chennai,27,Male,No,IT,500
15/05/2021,Delhi,30,Female,Yes,Student,280
15/05/2021,Chennai,43,Male,No,IT,320
15/05/2021,Bangalore,29,Female,No,IT,310
15/05/2021,Delhi,32,Male,Yes,Doc,350
16/05/2021,Kolkata,25,Male,No,Doc,280
16/05/2021,Chennai,33,Female,Yes,Student,230
16/05/2021,Bangalore,38,Male,Yes,IT,150
16/05/2021,Pune,42,Male,Yes,IT,290
16/05/2021,Pune,34,Female,No,Doc,430
16/05/2021,Bangalore,26,Female,No,Doc,230
17/05/2021,Bangalore,37,Male,No,Student,490
17/05/2021,Mumbai,37,Male,No,IT,330
17/05/2021,Kolkata,27,Bigender,Yes,Student,370
17/05/2021,Delhi,34,Agender,Yes,IT,190
17/05/2021,Hyderabad,37,Female,No,Doc,450
18/05/2021,Mumbai,37,Male,Yes,Student,430
18/05/2021,Delhi,36,Female,No,Student,120
18/05/2021,Kolkata,28,Agender,Yes,Doc,310
18/05/2021,Mumbai,32,Female,No,Doc,280
18/05/2021,Kolkata,30,Male,Yes,IT,510
18/05/2021,Delhi,25,Male,Yes,IT,320
19/05/2021,Pune,29,Female,No,Student,180
19/05/2021,Kolkata,43,Male,No,Doc,250
19/05/2021,Chennai,36,Male,No,Doc,160
19/05/2021,Chennai,41,Male,No,Doc,320
19/05/2021,Delhi,33,Male,Yes,Doc,460
20/05/2021,Delhi,34,Male,No,Student,140
20/05/2021,Chennai,27,Female,No,IT,200
20/05/2021,Ahmedabad,40,Female,No,Student,450
20/05/2021,Mumbai,30,Male,No,Student,160
20/05/2021,Kolkata,25,Female,No,Student,340
20/05/2021,Chennai,41,Male,Yes,Doc,270
20/05/2021,Bangalore,29,Female,No,IT,240
20/05/2021,Kolkata,36,Female,No,Student,280
21/05/2021,Hyderabad,33,Female,Yes,Doc,380
21/05/2021,Delhi,28,Male,No,Student,410
21/05/2021,Hyderabad,41,Male,No,Student,120
21/05/2021,Kolkata,37,Male,No,IT,420
21/05/2021,Mumbai,30,Female,Yes,IT,130
21/05/2021,Kolkata,33,Female,No,IT,490
22/05/2021,Hyderabad,42,Female,No,IT,270
22/05/2021,Kolkata,32,Male,No,Doc,130
22/05/2021,Bangalore,43,Female,No,Doc,480
22/05/2021,Delhi,35,Polygender,Yes,Doc,370
22/05/2021,Mumbai,33,Female,No,IT,130
22/05/2021,Kolkata,32,Male,Yes,Student,240
22/05/2021,Ahmedabad,36,Male,Yes,Student,370
23/05/2021,Bangalore,31,Male,No,Student,250
23/05/2021,Pune,28,Female,No,IT,350
23/05/2021,Delhi,43,Female,Yes,Student,520
23/05/2021,Bangalore,35,Female,Yes,Doc,370
24/05/2021,Kolkata,37,Female,Yes,IT,220
24/05/2021,Bangalore,40,Male,No,IT,340
24/05/2021,Mumbai,37,Male,Yes,Doc,170
24/05/2021,Chennai,37,Female,No,IT,530
24/05/2021,Chennai,25,Male,Yes,IT,150
24/05/2021,Mumbai,29,Male,No,Student,310
24/05/2021,Ahmedabad,37,Male,Yes,Doc,480
25/05/2021,Kolkata,40,Female,No,Student,310
25/05/2021,Ahmedabad,30,Female,No,Student,420
25/05/2021,Hyderabad,43,Male,No,Doc,110
25/05/2021,Bangalore,42,Male,Yes,Doc,340
25/05/2021,Mumbai,35,Female,No,Doc,150
26/05/2021,Mumbai,38,Male,No,IT,410
26/05/2021,Mumbai,36,Female,No,Student,380
26/05/2021,Mumbai,27,Male,Yes,Doc,380
26/05/2021,Chennai,40,Female,No,Doc,320
26/05/2021,Chennai,40,Male,Yes,Doc,340
26/05/2021,Pune,30,Female,No,IT,360
26/05/2021,Ahmedabad,26,Agender,Yes,Student,330
27/05/2021,Ahmedabad,38,Female,No,IT,150
27/05/2021,Kolkata,31,Male,Yes,Student,110
27/05/2021,Bangalore,39,Female,No,IT,340
28/05/2021,Ahmedabad,40,Female,Yes,Doc,460
28/05/2021,Mumbai,25,Male,No,IT,290
28/05/2021,Ahmedabad,39,Female,No,Student,180
28/05/2021,Kolkata,25,Male,No,Student,370
29/05/2021,Delhi,33,Female,No,IT,120
29/05/2021,Mumbai,43,Female,No,Doc,330
29/05/2021,Bangalore,29,Male,No,Student,450
29/05/2021,Mumbai,34,Male,Yes,IT,420
29/05/2021,Ahmedabad,31,Female,Yes,Student,460
30/05/2021,Kolkata,35,Female,Yes,Doc,150
30/05/2021,Chennai,41,Female,No,Student,460
30/05/2021,Kolkata,38,Male,No,Student,420
30/05/2021,Mumbai,41,Female,Yes,IT,420
30/05/2021,Ahmedabad,33,Male,Yes,Student,350
31/05/2021,Bangalore,28,Female,Yes,Student,500
31/05/2021,Hyderabad,28,Female,No,Doc,300
31/05/2021,Ahmedabad,33,Female,No,IT,510
31/05/2021,Bangalore,26,Female,Yes,Doc,320
31/05/2021,Delhi,32,Female,Yes,IT,110
01/06/2021,Mumbai,33,Male,No,IT,520
02/06/2021,Ahmedabad,32,Male,Yes,IT,400
02/06/2021,Bangalore,39,Female,Yes,Doc,110
02/06/2021,Bangalore,41,Male,Yes,Student,440
03/06/2021,Ahmedabad,30,Non-binary,Yes,Student,340
03/06/2021,Hyderabad,35,Male,No,Student,450
03/06/2021,Mumbai,26,Female,No,Student,120
03/06/2021,Mumbai,31,Male,No,Doc,120
03/06/2021,Chennai,34,Agender,Yes,Student,330
03/06/2021,Bangalore,29,Female,No,Student,370
03/06/2021,Kolkata,37,Polygender,No,Doc,160
03/06/2021,Bangalore,33,Male,Yes,IT,150
03/06/2021,Hyderabad,35,Female,No,IT,390
04/06/2021,Chennai,33,Female,No,IT,160
04/06/2021,Mumbai,31,Female,Yes,Doc,110
04/06/2021,Delhi,27,Male,No,IT,460
04/06/2021,Ahmedabad,34,Female,No,Student,380
04/06/2021,Chennai,43,Female,Yes,Doc,330
05/06/2021,Chennai,30,Genderfluid,Yes,Student,320
05/06/2021,Chennai,38,Female,No,IT,260
05/06/2021,Hyderabad,37,Female,Yes,Student,250
05/06/2021,Ahmedabad,28,Genderfluid,No,Student,110
05/06/2021,Bangalore,27,Bigender,Yes,Student,220
05/06/2021,Hyderabad,43,Male,Yes,Student,180
05/06/2021,Hyderabad,28,Bigender,Yes,Doc,270
05/06/2021,Hyderabad,40,Male,No,Student,420
06/06/2021,Bangalore,38,Male,Yes,Student,320
06/06/2021,Bangalore,30,Female,No,IT,470
06/06/2021,Delhi,27,Female,Yes,Doc,240
06/06/2021,Kolkata,27,Female,Yes,Doc,480
06/06/2021,Mumbai,42,Genderqueer,No,IT,200
06/06/2021,Hyderabad,36,Male,Yes,Doc,440
07/06/2021,Ahmedabad,35,Agender,No,Doc,340
07/06/2021,Chennai,42,Male,No,Doc,280
07/06/2021,Ahmedabad,36,Genderfluid,No,Doc,350
07/06/2021,Kolkata,32,Female,No,Doc,350
07/06/2021,Pune,35,Female,No,IT,350
07/06/2021,Hyderabad,37,Female,No,IT,380
07/06/2021,Hyderabad,41,Female,Yes,Doc,120
08/06/2021,Chennai,41,Genderqueer,No,Doc,160
08/06/2021,Kolkata,25,Male,No,Student,370
08/06/2021,Pune,38,Genderqueer,No,Student,200
08/06/2021,Chennai,42,Male,Yes,IT,380
08/06/2021,Ahmedabad,38,Female,Yes,Doc,340
09/06/2021,Ahmedabad,33,Female,No,Doc,240
09/06/2021,Hyderabad,27,Female,Yes,Student,220
09/06/2021,Hyderabad,31,Female,No,Student,480
09/06/2021,Ahmedabad,36,Female,No,Doc,240
10/06/2021,Mumbai,29,Male,No,Student,330
10/06/2021,Mumbai,30,Female,Yes,Student,130
10/06/2021,Delhi,32,Genderfluid,Yes,Student,360
10/06/2021,Kolkata,29,Female,No,Student,190
11/06/2021,Chennai,34,Male,No,Student,480
12/06/2021,Chennai,39,Male,No,IT,330
12/06/2021,Delhi,38,Male,Yes,IT,420
12/06/2021,Delhi,35,Female,Yes,Student,240
12/06/2021,Pune,39,Genderqueer,Yes,Doc,330
12/06/2021,Kolkata,32,Female,No,IT,190
12/06/2021,Pune,28,Male,Yes,Doc,350
12/06/2021,Delhi,40,Male,No,Doc,500
13/06/2021,Chennai,30,Genderqueer,No,Doc,410
13/06/2021,Bangalore,36,Female,No,IT,320
13/06/2021,Delhi,33,Female,No,Student,490
13/06/2021,Mumbai,39,Female,No,Student,340
13/06/2021,Hyderabad,40,Female,Yes,Student,370
14/06/2021,Bangalore,28,Male,No,Doc,340
14/06/2021,Delhi,27,Male,No,IT,200
14/06/2021,Pune,27,Female,Yes,Student,140
14/06/2021,Mumbai,42,Male,No,IT,290
14/06/2021,Hyderabad,33,Male,No,IT,450
14/06/2021,Ahmedabad,26,Female,Yes,IT,200
15/06/2021,Bangalore,39,Female,No,IT,490
15/06/2021,Hyderabad,34,Female,No,IT,470
15/06/2021,Chennai,36,Genderqueer,Yes,Doc,380
15/06/2021,Kolkata,38,Male,Yes,Student,420
15/06/2021,Kolkata,29,Female,No,Student,230
15/06/2021,Delhi,31,Female,No,IT,160
15/06/2021,Bangalore,25,Female,Yes,Student,410
15/06/2021,Bangalore,32,Male,No,Student,130
15/06/2021,Hyderabad,36,Female,No,IT,370
15/06/2021,Ahmedabad,26,Polygender,No,IT,470
16/06/2021,Chennai,25,Male,Yes,Student,420
16/06/2021,Chennai,33,Female,No,IT,250
16/06/2021,Bangalore,42,Male,No,Student,330
17/06/2021,Mumbai,41,Female,Yes,IT,340
17/06/2021,Bangalore,26,Male,No,IT,450
17/06/2021,Chennai,28,Female,Yes,Student,290
18/06/2021,Mumbai,37,Female,Yes,Doc,120
18/06/2021,Pune,38,Male,No,IT,300
19/06/2021,Hyderabad,29,Male,Yes,Doc,230
19/06/2021,Kolkata,37,Female,Yes,Student,310
19/06/2021,Kolkata,41,Male,No,Doc,250
19/06/2021,Ahmedabad,26,Female,No,Student,470
19/06/2021,Bangalore,27,Genderfluid,Yes,IT,470
19/06/2021,Delhi,41,Genderqueer,Yes,Student,510
19/06/2021,Hyderabad,33,Male,No,Student,340
19/06/2021,Delhi,34,Genderqueer,No,Doc,370
19/06/2021,Kolkata,33,Male,Yes,IT,500
19/06/2021,Delhi,28,Male,No,Student,220
19/06/2021,Hyderabad,43,Male,No,Doc,460
20/06/2021,Bangalore,32,Female,Yes,Doc,170
20/06/2021,Bangalore,38,Male,Yes,Doc,120
20/06/2021,Pune,38,Female,Yes,Student,190
20/06/2021,Ahmedabad,41,Female,No,Doc,210
21/06/2021,Mumbai,32,Female,Yes,IT,390
21/06/2021,Hyderabad,36,Female,No,Doc,430
21/06/2021,Delhi,39,Male,Yes,IT,370
21/06/2021,Ahmedabad,40,Male,Yes,Doc,180
21/06/2021,Mumbai,41,Male,No,Doc,240
21/06/2021,Ahmedabad,30,Male,Yes,IT,470
21/06/2021,Bangalore,26,Female,Yes,Doc,410
21/06/2021,Ahmedabad,35,Female,Yes,Doc,330
22/06/2021,Bangalore,29,Female,No,IT,290
22/06/2021,Pune,32,Female,Yes,IT,480
22/06/2021,Hyderabad,33,Female,Yes,Doc,420
22/06/2021,Ahmedabad,31,Female,Yes,Student,530
22/06/2021,Chennai,35,Female,Yes,Student,180
22/06/2021,Ahmedabad,29,Genderqueer,No,IT,410
22/06/2021,Mumbai,25,Female,Yes,IT,200
22/06/2021,Chennai,40,Male,No,Student,150
22/06/2021,Pune,38,Female,Yes,IT,230
23/06/2021,Ahmedabad,40,Male,No,Doc,340
23/06/2021,Chennai,43,Male,Yes,Student,320
23/06/2021,Hyderabad,43,Female,Yes,Student,260
23/06/2021,Mumbai,29,Female,No,Doc,260
23/06/2021,Kolkata,43,Genderqueer,No,Student,150
23/06/2021,Pune,30,Female,Yes,Doc,530
23/06/2021,Ahmedabad,31,Male,No,IT,200
23/06/2021,Mumbai,41,Female,Yes,IT,280
23/06/2021,Hyderabad,39,Male,No,Doc,230
24/06/2021,Ahmedabad,34,Female,No,IT,360
24/06/2021,Chennai,36,Male,Yes,Doc,270
24/06/2021,Ahmedabad,39,Bigender,Yes,IT,380
24/06/2021,Pune,26,Male,No,IT,270
24/06/2021,Kolkata,34,Male,Yes,Student,360
25/06/2021,Pune,40,Female,Yes,IT,400
25/06/2021,Delhi,36,Female,Yes,IT,470
25/06/2021,Ahmedabad,40,Male,Yes,IT,460
25/06/2021,Kolkata,28,Genderqueer,No,Doc,380
25/06/2021,Kolkata,42,Male,No,Student,310
25/06/2021,Bangalore,38,Polygender,No,Student,170
25/06/2021,Bangalore,25,Polygender,No,Doc,400
26/06/2021,Hyderabad,32,Female,No,Student,300
26/06/2021,Hyderabad,29,Male,Yes,Doc,440
26/06/2021,Chennai,38,Male,Yes,Student,280
26/06/2021,Pune,39,Bigender,Yes,IT,460
27/06/2021,Kolkata,25,Male,Yes,Student,530
27/06/2021,Kolkata,37,Agender,Yes,IT,160
27/06/2021,Chennai,35,Female,No,Doc,170
27/06/2021,Bangalore,32,Male,No,Student,280
27/06/2021,Hyderabad,28,Male,No,Doc,450
28/06/2021,Mumbai,33,Female,Yes,Student,200
28/06/2021,Ahmedabad,25,Agender,No,Doc,290
28/06/2021,Hyderabad,40,Male,Yes,Student,170
28/06/2021,Hyderabad,31,Male,No,IT,420
28/06/2021,Ahmedabad,34,Female,Yes,IT,490
28/06/2021,Delhi,36,Female,Yes,Doc,250
28/06/2021,Kolkata,41,Female,Yes,Student,210
28/06/2021,Hyderabad,37,Female,No,Student,260
29/06/2021,Bangalore,39,Male,Yes,Doc,520
29/06/2021,Kolkata,34,Female,Yes,IT,430
29/06/2021,Ahmedabad,37,Female,Yes,IT,230
29/06/2021,Ahmedabad,40,Male,No,Student,390
29/06/2021,Pune,37,Non-binary,No,Doc,330
30/06/2021,Delhi,34,Male,No,Doc,420
30/06/2021,Mumbai,38,Female,Yes,Doc,320
30/06/2021,Mumbai,40,Male,Yes,Student,380
01/07/2021,Mumbai,35,Male,Yes,Student,450
01/07/2021,Chennai,30,Female,Yes,Doc,480
01/07/2021,Chennai,40,Male,No,Doc,510
01/07/2021,Hyderabad,40,Female,No,Doc,230
01/07/2021,Chennai,41,Female,Yes,Student,480
01/07/2021,Chennai,32,Female,Yes,Doc,220
01/07/2021,Kolkata,43,Female,No,IT,520
01/07/2021,Chennai,27,Female,No,Doc,140
01/07/2021,Pune,42,Male,No,Doc,260
02/07/2021,Pune,27,Genderfluid,Yes,Doc,480
02/07/2021,Ahmedabad,41,Female,Yes,Student,120
02/07/2021,Mumbai,38,Genderfluid,No,Student,510
03/07/2021,Ahmedabad,42,Female,No,Student,180
04/07/2021,Kolkata,29,Male,Yes,IT,440
04/07/2021,Bangalore,37,Female,No,Student,360
04/07/2021,Delhi,29,Female,Yes,IT,250
04/07/2021,Delhi,40,Male,No,IT,170
04/07/2021,Pune,30,Female,Yes,Doc,300
05/07/2021,Bangalore,29,Female,No,Doc,420
05/07/2021,Hyderabad,37,Female,No,Doc,130
05/07/2021,Delhi,26,Male,Yes,IT,120
06/07/2021,Kolkata,41,Male,Yes,IT,130
06/07/2021,Delhi,42,Male,Yes,IT,310
06/07/2021,Pune,34,Male,Yes,Student,420
06/07/2021,Delhi,27,Female,Yes,IT,160
06/07/2021,Ahmedabad,32,Female,No,Student,150
06/07/2021,Ahmedabad,38,Male,No,Doc,340
07/07/2021,Bangalore,26,Male,Yes,IT,350
07/07/2021,Chennai,38,Male,No,IT,190
07/07/2021,Kolkata,42,Female,No,Student,150
07/07/2021,Mumbai,33,Female,No,Student,450
07/07/2021,Delhi,37,Male,No,Doc,330
08/07/2021,Delhi,43,Bigender,Yes,Doc,360
08/07/2021,Hyderabad,43,Female,Yes,Student,310
08/07/2021,Kolkata,35,Female,No,Student,380
08/07/2021,Hyderabad,43,Male,No,Doc,150
08/07/2021,Bangalore,42,Agender,No,Doc,420
08/07/2021,Chennai,25,Male,No,IT,520
08/07/2021,Mumbai,42,Male,No,Doc,310
08/07/2021,Ahmedabad,34,Genderqueer,No,Doc,170
08/07/2021,Mumbai,29,Bigender,Yes,Student,310
09/07/2021,Mumbai,36,Female,Yes,Student,310
09/07/2021,Chennai,42,Female,No,IT,110
09/07/2021,Mumbai,25,Male,No,IT,410
09/07/2021,Delhi,28,Female,Yes,IT,330
09/07/2021,Kolkata,41,Female,No,Student,150
09/07/2021,Delhi,39,Male,Yes,Student,470
10/07/2021,Mumbai,32,Female,Yes,Student,470
10/07/2021,Ahmedabad,27,Female,Yes,Doc,400
10/07/2021,Chennai,31,Agender,Yes,Doc,160
11/07/2021,Bangalore,36,Male,No,Doc,490
11/07/2021,Mumbai,36,Agender,No,Student,360
11/07/2021,Ahmedabad,26,Female,Yes,IT,440
11/07/2021,Mumbai,36,Genderfluid,Yes,Student,280
11/07/2021,Kolkata,37,Female,No,Doc,390
12/07/2021,Hyderabad,28,Female,No,IT,390
12/07/2021,Ahmedabad,30,Genderqueer,Yes,IT,370
12/07/2021,Pune,32,Female,No,Student,140
12/07/2021,Kolkata,31,Male,Yes,Student,330
12/07/2021,Pune,27,Female,No,IT,370
13/07/2021,Chennai,27,Polygender,Yes,IT,310
13/07/2021,Hyderabad,39,Male,No,Doc,180
13/07/2021,Delhi,30,Female,Yes,IT,470
13/07/2021,Hyderabad,37,Male,No,Doc,190
13/07/2021,Chennai,27,Female,Yes,Doc,420
13/07/2021,Delhi,28,Polygender,No,Student,520
13/07/2021,Bangalore,41,Male,No,Student,470
13/07/2021,Bangalore,38,Male,Yes,Doc,370
13/07/2021,Chennai,30,Female,Yes,IT,390
13/07/2021,Chennai,41,Male,Yes,IT,250
13/07/2021,Hyderabad,36,Female,No,Doc,370
14/07/2021,Ahmedabad,43,Male,No,Doc,260
14/07/2021,Chennai,31,Female,No,IT,340
14/07/2021,Bangalore,34,Bigender,Yes,Doc,530
15/07/2021,Kolkata,34,Male,No,Doc,130
15/07/2021,Ahmedabad,40,Female,No,Student,410
15/07/2021,Pune,38,Female,No,Doc,110
15/07/2021,Ahmedabad,40,Male,No,Doc,320
15/07/2021,Hyderabad,34,Female,Yes,IT,190
16/07/2021,Pune,42,Male,No,IT,120
16/07/2021,Ahmedabad,40,Male,Yes,IT,430
16/07/2021,Pune,36,Male,No,Doc,510
16/07/2021,Chennai,30,Male,Yes,Doc,430
16/07/2021,Mumbai,38,Female,Yes,Doc,280
17/07/2021,Mumbai,28,Female,No,Doc,240
17/07/2021,Kolkata,39,Male,No,Student,470
17/07/2021,Hyderabad,33,Male,No,Student,440
17/07/2021,Kolkata,32,Male,No,IT,420
17/07/2021,Mumbai,30,Male,No,Student,210
17/07/2021,Hyderabad,33,Male,No,IT,430
18/07/2021,Pune,42,Female,No,Student,260
18/07/2021,Hyderabad,27,Male,Yes,IT,170
18/07/2021,Kolkata,28,Female,Yes,Doc,520
19/07/2021,Chennai,43,Female,No,IT,320
19/07/2021,Mumbai,40,Female,Yes,Doc,180
19/07/2021,Pune,32,Male,No,IT,470
19/07/2021,Bangalore,40,Male,Yes,IT,180
20/07/2021,Kolkata,28,Male,No,IT,500
20/07/2021,Hyderabad,39,Female,No,IT,370
20/07/2021,Mumbai,34,Female,Yes,IT,120
20/07/2021,Bangalore,31,Male,Yes,Student,410
20/07/2021,Ahmedabad,28,Genderfluid,Yes,Student,130
21/07/2021,Hyderabad,39,Female,Yes,IT,420
21/07/2021,Chennai,40,Female,Yes,IT,360
21/07/2021,Ahmedabad,34,Female,Yes,Doc,130
21/07/2021,Bangalore,42,Female,No,Doc,120
21/07/2021,Bangalore,27,Male,Yes,Student,530
22/07/2021,Pune,37,Male,No,Doc,430
22/07/2021,Chennai,33,Female,Yes,IT,230
22/07/2021,Delhi,35,Female,Yes,Student,370
22/07/2021,Ahmedabad,40,Male,Yes,Doc,410
23/07/2021,Kolkata,26,Female,Yes,Doc,300
23/07/2021,Bangalore,38,Female,Yes,Student,510
23/07/2021,Mumbai,29,Male,No,Student,410
23/07/2021,Bangalore,38,Female,Yes,Doc,400
23/07/2021,Kolkata,29,Male,Yes,IT,490
23/07/2021,Pune,32,Male,Yes,Doc,110
23/07/2021,Bangalore,35,Female,Yes,IT,360
23/07/2021,Kolkata,38,Female,Yes,Doc,420
24/07/2021,Chennai,43,Male,Yes,Doc,520
24/07/2021,Chennai,30,Male,Yes,Student,220
24/07/2021,Delhi,33,Female,Yes,IT,110
24/07/2021,Hyderabad,41,Female,Yes,Doc,510
24/07/2021,Bangalore,29,Genderqueer,Yes,IT,350
25/07/2021,Delhi,28,Male,No,Student,430
25/07/2021,Delhi,27,Female,No,Doc,350
26/07/2021,Mumbai,33,Male,No,Doc,200
26/07/2021,Delhi,38,Female,Yes,IT,490
26/07/2021,Hyderabad,42,Female,Yes,Doc,190
26/07/2021,Ahmedabad,25,Female,Yes,Student,530
27/07/2021,Mumbai,25,Female,Yes,IT,190
27/07/2021,Hyderabad,36,Male,Yes,Doc,160
27/07/2021,Mumbai,25,Genderfluid,Yes,IT,150
27/07/2021,Mumbai,37,Male,No,Doc,240
27/07/2021,Kolkata,28,Female,No,IT,340
27/07/2021,Delhi,42,Male,No,Student,120
27/07/2021,Pune,35,Male,Yes,Doc,530
27/07/2021,Chennai,34,Non-binary,Yes,Student,190
28/07/2021,Kolkata,38,Female,Yes,IT,490
28/07/2021,Hyderabad,40,Male,Yes,Student,210
28/07/2021,Chennai,29,Male,No,Doc,180
28/07/2021,Bangalore,43,Male,Yes,IT,150
28/07/2021,Pune,32,Female,Yes,Doc,520
29/07/2021,Kolkata,40,Male,No,Student,240
29/07/2021,Hyderabad,38,Bigender,Yes,IT,430
29/07/2021,Bangalore,35,Agender,Yes,Doc,260
29/07/2021,Chennai,25,Female,No,Doc,250
30/07/2021,Mumbai,40,Female,No,IT,340
30/07/2021,Bangalore,26,Male,No,Doc,290
30/07/2021,Pune,29,Female,Yes,Doc,260
30/07/2021,Kolkata,36,Female,No,IT,410
30/07/2021,Ahmedabad,39,Female,No,Doc,440
31/07/2021,Delhi,40,Male,Yes,IT,340
31/07/2021,Kolkata,41,Female,No,IT,210
31/07/2021,Chennai,27,Female,No,IT,440
31/07/2021,Pune,36,Male,No,Doc,460
01/08/2021,Pune,37,Female,Yes,IT,350
01/08/2021,Ahmedabad,43,Female,No,Student,190
01/08/2021,Kolkata,28,Female,No,Doc,280
01/08/2021,Mumbai,42,Female,Yes,Student,510
01/08/2021,Mumbai,42,Male,Yes,Student,350
01/08/2021,Kolkata,27,Male,Yes,IT,470
01/08/2021,Kolkata,36,Male,Yes,Doc,400
02/08/2021,Pune,27,Male,Yes,Doc,530
02/08/2021,Chennai,26,Genderqueer,Yes,Student,270
02/08/2021,Ahmedabad,28,Female,Yes,IT,300
02/08/2021,Pune,38,Male,No,Student,120
03/08/2021,Ahmedabad,41,Female,Yes,Doc,470
03/08/2021,Bangalore,40,Male,No,Doc,260
03/08/2021,Bangalore,37,Male,Yes,Student,220
03/08/2021,Ahmedabad,36,Male,No,IT,530
03/08/2021,Chennai,36,Male,Yes,IT,290
03/08/2021,Ahmedabad,40,Male,No,IT,230
03/08/2021,Pune,28,Male,No,IT,390
04/08/2021,Ahmedabad,34,Female,No,Student,260
04/08/2021,Ahmedabad,28,Female,No,Student,390
